Name,Email,LastPaymentValue
User_5967,user5967@example.com,294.67
User_5968,user5968@example.com,2622.28
User_5969,user5969@example.com,4313.96
User_5970,user5970@example.com,2925.65
User_5971,user5971@example.com,288.75
User_5972,user5972@example.com,2744.87
User_5973,user5973@example.com,109.9
User_5974,user5974@example.com,4344.39
User_5975,user5975@example.com,3545.9
User_5976,user5976@example.com,712.91
User_5977,user5977@example.com,1731.62
User_5978,user5978@example.com,4655.86
User_5979,user5979@example.com,1704.67
User_5980,user5980@example.com,3298.31
User_5981,user5981@example.com,2758.87
User_5982,user5982@example.com,3922.26
User_5983,user5983@example.com,2667.43
User_5984,user5984@example.com,1147.97
User_5985,user5985@example.com,2354.08
User_5986,user5986@example.com,1452.74
User_5987,user5987@example.com,4732.51
User_5988,user5988@example.com,3017.73
User_5989,user5989@example.com,604.46
User_5990,user5990@example.com,2615.24
User_5991,user5991@example.com,1554.7
User_5992,user5992@example.com,1372.25
User_5993,user5993@example.com,4876.03
User_5994,user5994@example.com,3998.51
User_5995,user5995@example.com,1042.72
User_5996,user5996@example.com,4277.2
User_5997,user5997@example.com,4013.65
User_5998,user5998@example.com,2747.04
User_5999,user5999@example.com,1946.75
User_6000,user6000@example.com,485.6
User_6001,user6001@example.com,4946.06
User_6002,user6002@example.com,4051.12
User_6003,user6003@example.com,2056.91
User_6004,user6004@example.com,3512.27
User_6005,user6005@example.com,3404.49
User_6006,user6006@example.com,3895.21
User_6007,user6007@example.com,1194.13
User_6008,user6008@example.com,4106.19
User_6009,user6009@example.com,3793.77
User_6010,user6010@example.com,3895.53
User_6011,user6011@example.com,23.69
User_6012,user6012@example.com,1884.5
User_6013,user6013@example.com,3560.2
User_6014,user6014@example.com,1582.13
User_6015,user6015@example.com,2587.08
User_6016,user6016@example.com,3551.48
User_6017,user6017@example.com,2152.39
User_6018,user6018@example.com,336.99
User_6019,user6019@example.com,1221.73
User_6020,user6020@example.com,2709.42
User_6021,user6021@example.com,1379.43
User_6022,user6022@example.com,2164.38
User_6023,user6023@example.com,4834.91
User_6024,user6024@example.com,601.79
User_6025,user6025@example.com,1939.72
User_6026,user6026@example.com,2552.25
User_6027,user6027@example.com,1948.67
User_6028,user6028@example.com,3195.1
User_6029,user6029@example.com,4890.06
User_6030,user6030@example.com,995.22
User_6031,user6031@example.com,2317.9
User_6032,user6032@example.com,1657.19
User_6033,user6033@example.com,2879.99
User_6034,user6034@example.com,956.2
User_6035,user6035@example.com,2060.12
User_6036,user6036@example.com,4676.54
User_6037,user6037@example.com,1052.38
User_6038,user6038@example.com,508.77
User_6039,user6039@example.com,2054.93
User_6040,user6040@example.com,378.01
User_6041,user6041@example.com,3565.19
User_6042,user6042@example.com,1555.24
User_6043,user6043@example.com,438.01
User_6044,user6044@example.com,811.64
User_6045,user6045@example.com,4370.72
User_6046,user6046@example.com,4423.26
User_6047,user6047@example.com,3425.06
User_6048,user6048@example.com,3023.29
User_6049,user6049@example.com,626.94
User_6050,user6050@example.com,1802.04
User_6051,user6051@example.com,22.66
User_6052,user6052@example.com,417.08
User_6053,user6053@example.com,4637.58
User_6054,user6054@example.com,4173.14
User_6055,user6055@example.com,2672.09
User_6056,user6056@example.com,4051.14
User_6057,user6057@example.com,4166.89
User_6058,user6058@example.com,1688.09
User_6059,user6059@example.com,1016.16
User_6060,user6060@example.com,3461.11
User_6061,user6061@example.com,1620.0
User_6062,user6062@example.com,1643.98
User_6063,user6063@example.com,2952.68
User_6064,user6064@example.com,2014.65
User_6065,user6065@example.com,3538.76
User_6066,user6066@example.com,2700.27
User_6067,user6067@example.com,3472.08
User_6068,user6068@example.com,148.2
User_6069,user6069@example.com,292.05
User_6070,user6070@example.com,1408.12
User_6071,user6071@example.com,2367.16
User_6072,user6072@example.com,3072.09
User_6073,user6073@example.com,3656.91
User_6074,user6074@example.com,3741.52
User_6075,user6075@example.com,2489.29
User_6076,user6076@example.com,4578.36
User_6077,user6077@example.com,1171.41
User_6078,user6078@example.com,3912.92
User_6079,user6079@example.com,891.05
User_6080,user6080@example.com,2179.03
User_6081,user6081@example.com,3747.74
User_6082,user6082@example.com,3343.23
User_6083,user6083@example.com,713.1
User_6084,user6084@example.com,4672.74
User_6085,user6085@example.com,3043.24
User_6086,user6086@example.com,1146.36
User_6087,user6087@example.com,4131.82
User_6088,user6088@example.com,4260.68
User_6089,user6089@example.com,4708.78
User_6090,user6090@example.com,1979.57
User_6091,user6091@example.com,2385.71
User_6092,user6092@example.com,3382.69
User_6093,user6093@example.com,3634.08
User_6094,user6094@example.com,1481.34
User_6095,user6095@example.com,4132.51
User_6096,user6096@example.com,288.36
User_6097,user6097@example.com,3634.57
User_6098,user6098@example.com,4954.49
User_6099,user6099@example.com,1893.63
User_6100,user6100@example.com,4569.74
User_6101,user6101@example.com,4480.61
User_6102,user6102@example.com,3374.29
User_6103,user6103@example.com,3275.88
User_6104,user6104@example.com,2640.6
User_6105,user6105@example.com,2804.41
User_6106,user6106@example.com,2424.59
User_6107,user6107@example.com,4064.73
User_6108,user6108@example.com,2639.57
User_6109,user6109@example.com,3273.88
User_6110,user6110@example.com,3969.03
User_6111,user6111@example.com,4222.3
User_6112,user6112@example.com,2032.84
User_6113,user6113@example.com,3776.24
User_6114,user6114@example.com,2153.34
User_6115,user6115@example.com,3057.51
User_6116,user6116@example.com,4740.01
User_6117,user6117@example.com,3941.22
User_6118,user6118@example.com,3789.33
User_6119,user6119@example.com,2429.37
User_6120,user6120@example.com,1577.23
User_6121,user6121@example.com,3978.15
User_6122,user6122@example.com,1650.75
User_6123,user6123@example.com,290.2
User_6124,user6124@example.com,1724.03
User_6125,user6125@example.com,4732.75
User_6126,user6126@example.com,1393.58
User_6127,user6127@example.com,2194.5
User_6128,user6128@example.com,1395.61
User_6129,user6129@example.com,28.09
User_6130,user6130@example.com,331.9
User_6131,user6131@example.com,4320.53
User_6132,user6132@example.com,1669.94
User_6133,user6133@example.com,124.49
User_6134,user6134@example.com,4728.32
User_6135,user6135@example.com,2813.69
User_6136,user6136@example.com,3774.5
User_6137,user6137@example.com,3944.28
User_6138,user6138@example.com,1942.74
User_6139,user6139@example.com,1812.48
User_6140,user6140@example.com,4458.57
User_6141,user6141@example.com,4265.8
User_6142,user6142@example.com,2551.37
User_6143,user6143@example.com,3608.87
User_6144,user6144@example.com,2076.04
User_6145,user6145@example.com,3099.82
User_6146,user6146@example.com,581.78
User_6147,user6147@example.com,520.95
User_6148,user6148@example.com,3192.26
User_6149,user6149@example.com,3917.2
User_6150,user6150@example.com,150.4
User_6151,user6151@example.com,380.73
User_6152,user6152@example.com,1377.29
User_6153,user6153@example.com,3324.43
User_6154,user6154@example.com,1859.74
User_6155,user6155@example.com,3402.42
User_6156,user6156@example.com,3222.9
User_6157,user6157@example.com,320.07
User_6158,user6158@example.com,458.2
User_6159,user6159@example.com,706.41
User_6160,user6160@example.com,30.21
User_6161,user6161@example.com,3415.27
User_6162,user6162@example.com,2774.05
User_6163,user6163@example.com,979.77
User_6164,user6164@example.com,4281.8
User_6165,user6165@example.com,4983.01
User_6166,user6166@example.com,2378.24
User_6167,user6167@example.com,2450.57
User_6168,user6168@example.com,530.77
User_6169,user6169@example.com,1307.15
User_6170,user6170@example.com,1755.31
User_6171,user6171@example.com,3456.85
User_6172,user6172@example.com,4038.12
User_6173,user6173@example.com,626.67
User_6174,user6174@example.com,272.43
User_6175,user6175@example.com,3400.0
User_6176,user6176@example.com,3790.0
User_6177,user6177@example.com,4253.05
User_6178,user6178@example.com,261.88
User_6179,user6179@example.com,4300.45
User_6180,user6180@example.com,875.37
User_6181,user6181@example.com,4661.93
User_6182,user6182@example.com,2899.17
User_6183,user6183@example.com,2972.22
User_6184,user6184@example.com,4650.65
User_6185,user6185@example.com,1121.83
User_6186,user6186@example.com,993.93
User_6187,user6187@example.com,1784.8
User_6188,user6188@example.com,3493.9
User_6189,user6189@example.com,3361.12
User_6190,user6190@example.com,4562.66
User_6191,user6191@example.com,1006.2
User_6192,user6192@example.com,713.05
User_6193,user6193@example.com,2974.5
User_6194,user6194@example.com,4477.25
User_6195,user6195@example.com,4247.22
User_6196,user6196@example.com,4692.6
User_6197,user6197@example.com,739.95
User_6198,user6198@example.com,3635.88
User_6199,user6199@example.com,3753.07
User_6200,user6200@example.com,1602.08
User_6201,user6201@example.com,3245.5
User_6202,user6202@example.com,3899.85
User_6203,user6203@example.com,2552.92
User_6204,user6204@example.com,2741.31
User_6205,user6205@example.com,2773.21
User_6206,user6206@example.com,329.46
User_6207,user6207@example.com,2161.12
User_6208,user6208@example.com,2628.89
User_6209,user6209@example.com,1292.75
User_6210,user6210@example.com,4740.04
User_6211,user6211@example.com,2714.72
User_6212,user6212@example.com,3030.43
User_6213,user6213@example.com,69.99
User_6214,user6214@example.com,2389.38
User_6215,user6215@example.com,662.31
User_6216,user6216@example.com,3134.92
User_6217,user6217@example.com,4797.78
User_6218,user6218@example.com,2514.58
User_6219,user6219@example.com,4480.53
User_6220,user6220@example.com,3727.86
User_6221,user6221@example.com,4072.04
User_6222,user6222@example.com,2427.99
User_6223,user6223@example.com,4629.93
User_6224,user6224@example.com,2536.15
User_6225,user6225@example.com,2088.05
User_6226,user6226@example.com,4996.52
User_6227,user6227@example.com,4974.71
User_6228,user6228@example.com,658.31
User_6229,user6229@example.com,3628.68
User_6230,user6230@example.com,1076.94
User_6231,user6231@example.com,916.13
User_6232,user6232@example.com,3876.1
User_6233,user6233@example.com,4965.84
User_6234,user6234@example.com,3150.34
User_6235,user6235@example.com,575.13
User_6236,user6236@example.com,4397.34
User_6237,user6237@example.com,1509.19
User_6238,user6238@example.com,915.71
User_6239,user6239@example.com,4410.08
User_6240,user6240@example.com,2478.24
User_6241,user6241@example.com,3527.64
User_6242,user6242@example.com,3665.79
User_6243,user6243@example.com,1668.77
User_6244,user6244@example.com,1296.5
User_6245,user6245@example.com,2790.44
User_6246,user6246@example.com,3351.86
User_6247,user6247@example.com,56.12
User_6248,user6248@example.com,4280.43
User_6249,user6249@example.com,4566.2
User_6250,user6250@example.com,3896.69
User_6251,user6251@example.com,2609.29
User_6252,user6252@example.com,4364.96
User_6253,user6253@example.com,2225.91
User_6254,user6254@example.com,4997.18
User_6255,user6255@example.com,1879.48
User_6256,user6256@example.com,2729.36
User_6257,user6257@example.com,1025.78
User_6258,user6258@example.com,4435.82
User_6259,user6259@example.com,4279.75
User_6260,user6260@example.com,153.07
User_6261,user6261@example.com,4440.01
User_6262,user6262@example.com,2248.59
User_6263,user6263@example.com,3785.09
User_6264,user6264@example.com,69.05
User_6265,user6265@example.com,940.68
User_6266,user6266@example.com,517.61
User_6267,user6267@example.com,3525.93
User_6268,user6268@example.com,2328.35
User_6269,user6269@example.com,3148.57
User_6270,user6270@example.com,1683.96
User_6271,user6271@example.com,3730.15
User_6272,user6272@example.com,4459.09
User_6273,user6273@example.com,1765.13
User_6274,user6274@example.com,4446.41
User_6275,user6275@example.com,505.77
User_6276,user6276@example.com,200.26
User_6277,user6277@example.com,3069.9
User_6278,user6278@example.com,1553.63
User_6279,user6279@example.com,1394.96
User_6280,user6280@example.com,4573.66
User_6281,user6281@example.com,3088.91
User_6282,user6282@example.com,4388.18
User_6283,user6283@example.com,900.84
User_6284,user6284@example.com,1638.23
User_6285,user6285@example.com,3606.62
User_6286,user6286@example.com,1307.64
User_6287,user6287@example.com,1169.78
User_6288,user6288@example.com,24.24
User_6289,user6289@example.com,814.82
User_6290,user6290@example.com,3798.13
User_6291,user6291@example.com,1469.58
User_6292,user6292@example.com,3216.18
User_6293,user6293@example.com,4612.11
User_6294,user6294@example.com,1936.76
User_6295,user6295@example.com,503.23
User_6296,user6296@example.com,4714.26
User_6297,user6297@example.com,842.17
User_6298,user6298@example.com,2893.77
User_6299,user6299@example.com,232.87
User_6300,user6300@example.com,4951.75
User_6301,user6301@example.com,3928.59
User_6302,user6302@example.com,4740.38
User_6303,user6303@example.com,3443.95
User_6304,user6304@example.com,1174.69
User_6305,user6305@example.com,3030.88
User_6306,user6306@example.com,1702.62
User_6307,user6307@example.com,128.0
User_6308,user6308@example.com,2613.88
User_6309,user6309@example.com,129.7
User_6310,user6310@example.com,4418.88
User_6311,user6311@example.com,1226.64
User_6312,user6312@example.com,3711.42
User_6313,user6313@example.com,2685.88
User_6314,user6314@example.com,376.56
User_6315,user6315@example.com,795.35
User_6316,user6316@example.com,1974.03
User_6317,user6317@example.com,1961.65
User_6318,user6318@example.com,3169.77
User_6319,user6319@example.com,1311.81
User_6320,user6320@example.com,3071.54
User_6321,user6321@example.com,766.45
User_6322,user6322@example.com,1711.49
User_6323,user6323@example.com,2619.58
User_6324,user6324@example.com,3425.16
User_6325,user6325@example.com,1974.57
User_6326,user6326@example.com,3152.39
User_6327,user6327@example.com,1476.59
User_6328,user6328@example.com,959.63
User_6329,user6329@example.com,3069.95
User_6330,user6330@example.com,1475.2
User_6331,user6331@example.com,1908.7
User_6332,user6332@example.com,1068.74
User_6333,user6333@example.com,1409.8
User_6334,user6334@example.com,1047.09
User_6335,user6335@example.com,1742.33
User_6336,user6336@example.com,2110.97
User_6337,user6337@example.com,29.99
User_6338,user6338@example.com,1081.25
User_6339,user6339@example.com,3985.13
User_6340,user6340@example.com,481.81
User_6341,user6341@example.com,1473.5
User_6342,user6342@example.com,4102.49
User_6343,user6343@example.com,4313.96
User_6344,user6344@example.com,3434.87
User_6345,user6345@example.com,3231.89
